Well_ft,Tide_ft,Rain_ft
2.15,0.853,0.0
2.15,0.203,0.0
2.16,-0.43,0.0
2.16,-0.935,0.0
2.16,-1.335,0.0
2.16,-1.483,0.0
2.17,-1.306,0.0
2.17,-0.853,0.0
2.17,-0.27899999999999997,0.0
2.17,0.217,0.0
2.17,0.6859999999999999,0.0
2.17,0.945,0.00020833325
2.17,0.7809999999999999,0.0
2.17,0.092,0.0
2.17,-0.502,0.0
2.18,-1.033,0.0
2.18,-1.5619999999999998,0.0
2.18,-1.844,0.0
2.18,-1.831,0.0
2.18,-1.45,0.0
2.18,-0.8270000000000001,0.0
2.18,-0.249,0.0
2.18,0.312,0.0
2.18,0.745,0.0
2.18,0.8859999999999999,0.0
2.18,0.518,0.0
2.18,-0.14400000000000002,0.0
2.18,-0.6920000000000001,0.0
2.18,-1.2429999999999999,0.0
2.18,-1.621,0.0
2.18,-1.7719999999999998,0.0
2.18,-1.506,0.0
2.19,-0.981,0.0
2.19,-0.374,0.0
2.19,0.154,0.0
2.18,0.633,0.0
2.18,0.86,0.0
2.18,0.581,0.0
2.18,-0.046,0.0
2.18,-0.65,0.0
2.18,-1.175,0.0
2.18,-1.6340000000000001,0.0
2.19,-1.89,0.0
2.19,-1.791,0.0
2.19,-1.371,0.0
2.19,-0.7120000000000001,0.0
2.19,-0.10800000000000001,0.0
2.19,0.456,0.0
2.19,0.85,0.0
2.19,0.922,0.0
2.18,0.456,0.0
2.18,-0.23600000000000002,0.0
2.18,-0.823,0.0
2.19,-1.319,0.0
2.19,-1.673,0.0
2.19,-1.765,0.0
2.19,-1.5119999999999998,0.0
2.19,-0.991,0.0
2.19,-0.40700000000000003,0.0
2.19,0.095,0.0
2.19,0.489,0.0
2.19,0.61,0.0
2.19,0.249,0.0
2.19,-0.413,0.0
2.19,-0.9740000000000001,0.00020833325
2.19,-1.48,0.00041666675000000004
2.19,-1.939,0.00041666675000000004
2.19,-2.123,0.000625
2.2,-2.08,0.00020833325
2.2,-1.555,0.0
2.2,-0.955,0.0
2.2,-0.36700000000000005,0.0
2.2,0.2,0.0
2.2,0.531,0.0
2.19,0.5479999999999999,0.0
2.19,0.006999999999999999,0.0
2.19,-0.64,0.0
2.19,-1.119,0.0
2.19,-1.578,0.0
2.19,-1.87,0.0
2.19,-1.8769999999999998,0.0
2.19,-1.535,0.0
2.18,-0.991,0.0
2.18,-0.449,0.0
2.18,0.069,0.0
2.18,0.39,0.0
2.18,0.495,0.0
2.18,0.092,0.0
2.18,-0.518,0.0
2.18,-1.0170000000000001,0.0
2.18,-1.48,0.0
2.18,-1.841,0.0
2.18,-1.942,0.0
2.18,-1.706,0.0
2.17,-1.227,0.0
2.17,-0.669,0.0
2.17,-0.115,0.0
2.17,0.374,0.0
2.17,0.64,0.0
2.17,0.423,0.0
2.16,-0.171,0.0
2.16,-0.741,0.0
2.16,-1.194,0.0
2.16,-1.5619999999999998,0.0
2.16,-1.775,0.0
2.16,-1.739,0.0
2.16,-1.4040000000000001,0.0
2.16,-0.8859999999999999,0.0
2.16,-0.413,0.0
2.16,0.046,0.0
2.16,0.371,0.0
2.16,0.397,0.0
2.16,-0.055999999999999994,0.0
2.16,-0.636,0.0
2.16,-1.1059999999999999,0.0
2.16,-1.5290000000000001,0.0
2.16,-1.831,0.0
2.16,-1.9,0.0
2.16,-1.6569999999999998,0.0
2.16,-1.1520000000000001,0.0
2.16,-0.65,0.0
2.15,-0.135,0.0
2.15,0.23,0.0
2.15,0.39399999999999996,0.0
2.15,0.092,0.0
2.15,-0.47600000000000003,0.0
2.15,-0.971,0.0
2.15,-1.391,0.0
2.15,-1.7519999999999998,0.0
2.15,-1.939,0.0
2.15,-1.857,0.0
2.15,-1.5219999999999998,0.0
2.15,-1.0270000000000001,0.0
2.15,-0.594,0.0
2.15,-0.187,0.0
2.15,0.055999999999999994,0.0
2.15,0.02,0.0
2.15,-0.41,0.0
2.14,-0.8959999999999999,0.0
2.14,-1.2990000000000002,0.0
2.14,-1.6669999999999998,0.0
2.14,-1.893,0.0
2.14,-1.916,0.0
2.14,-1.663,0.0
2.14,-1.138,0.0
2.13,-0.6990000000000001,0.0
2.13,-0.26899999999999996,0.0
2.12,0.075,0.0
2.12,0.102,0.0
2.12,-0.23,0.0
2.12,-0.738,0.0
2.12,-1.122,0.0
2.12,-1.493,0.0
2.12,-1.778,0.0
2.12,-1.926,0.0
2.12,-1.804,0.0
2.12,-1.453,0.0
2.12,-0.9940000000000001,0.0
2.12,-0.62,0.0
2.11,-0.308,0.0
2.11,-0.121,0.0
2.11,-0.253,0.0
2.11,-0.705,0.0
2.1,-1.099,0.0
2.1,-1.4469999999999998,0.0
2.1,-1.742,0.0
2.1,-1.939,0.0
2.1,-1.913,0.0
2.1,-1.6440000000000001,0.0
2.09,-1.237,0.0
2.09,-0.8140000000000001,0.0
2.09,-0.535,0.0
2.09,-0.292,0.0
2.08,-0.26899999999999996,0.0
2.08,-0.659,0.0
2.08,-1.0959999999999999,0.0
2.08,-1.3940000000000001,0.0
2.08,-1.709,0.0
2.08,-1.929,0.0
2.07,-1.9909999999999999,0.0
2.07,-1.854,0.0
2.07,-1.473,0.0
2.07,-1.04,0.0
2.07,-0.679,0.0
2.07,-0.331,0.0
2.07,-0.135,0.0
2.07,-0.174,0.0
2.07,-0.531,0.0
2.07,-0.925,0.0
2.06,-1.214,0.0
2.06,-1.4469999999999998,0.0
2.06,-1.5090000000000001,0.0
2.06,-1.3780000000000001,0.0
2.06,-1.112,0.0
2.06,-0.728,0.0
2.06,-0.4,0.0
2.06,-0.128,0.0
2.06,0.10800000000000001,0.0
2.06,0.052000000000000005,0.0
2.05,-0.302,0.0
2.05,-0.6759999999999999,0.0
2.05,-1.01,0.0
2.05,-1.339,0.0
2.05,-1.568,0.0
2.05,-1.617,0.0
2.05,-1.444,0.0
2.05,-1.043,0.0
2.05,-0.65,0.0
2.05,-0.331,0.0
2.05,-0.052000000000000005,0.0
2.05,0.069,0.0
2.05,-0.102,0.0
2.05,-0.509,0.0
2.05,-0.879,0.0
2.05,-1.129,0.0
2.05,-1.335,0.0
2.05,-1.4369999999999998,0.0
2.05,-1.3219999999999998,0.0
2.05,-0.9940000000000001,0.0
2.05,-0.6629999999999999,0.0
2.05,-0.397,0.0
2.05,-0.131,0.0
2.05,0.016,0.0
2.05,-0.036000000000000004,0.0
2.05,-0.318,0.0
2.05,-0.696,0.0
2.05,-1.047,0.0
2.05,-1.368,0.0
2.05,-1.565,0.0
2.05,-1.578,0.0
2.05,-1.365,0.0
2.05,-0.991,0.0
2.05,-0.636,0.0
2.05,-0.318,0.0
2.05,-0.052000000000000005,0.0
2.05,0.069,0.0
2.04,-0.055999999999999994,0.0
2.03,-0.41,0.0
2.03,-0.745,0.0
2.03,-0.988,0.0
2.03,-1.1840000000000002,0.0
2.03,-1.227,0.0
2.03,-1.0859999999999999,0.0
2.03,-0.778,0.0
2.03,-0.456,0.0
2.03,-0.213,0.0
2.03,0.052000000000000005,0.0
2.03,0.10800000000000001,0.0
2.03,0.02,0.0
2.03,-0.285,0.0
2.03,-0.623,0.0
2.03,-1.014,0.0
2.03,-1.306,0.0
2.03,-1.46,0.0
2.03,-1.4669999999999999,0.0
2.03,-1.178,0.0
2.04,-0.7909999999999999,0.0
2.04,-0.358,0.0
2.04,0.049,0.0
2.04,0.203,0.0
2.04,0.243,0.0
2.04,0.098,0.0
2.04,-0.276,0.0
2.04,-0.617,0.0
2.04,-0.883,0.0
2.04,-1.0170000000000001,0.0
2.04,-1.079,0.0
2.04,-0.978,0.0
2.04,-0.643,0.0
2.04,-0.33799999999999997,0.0
2.04,-0.098,0.0
2.04,0.066,0.0
2.04,0.177,0.0
2.04,0.02,0.0
2.04,-0.295,0.0
2.04,-0.6629999999999999,0.0
2.05,-0.9840000000000001,0.0
2.05,-1.286,0.0
2.05,-1.444,0.0
2.05,-1.355,0.0
2.05,-0.958,0.0
2.05,-0.5710000000000001,0.0
2.05,-0.095,0.00020833325
2.05,0.217,0.0066666665
2.14,0.19399999999999998,0.0
2.14,0.115,0.0
2.14,-0.125,0.0
2.14,-0.495,0.0
2.14,-0.7709999999999999,0.0
2.13,-0.9940000000000001,0.0
2.14,-1.329,0.0
2.13,-1.2990000000000002,0.0
2.13,-1.227,0.0
2.12,-1.037,0.0
2.12,-0.705,0.0
2.12,-0.364,0.0
2.12,-0.23,0.0
2.12,-0.066,0.0
2.11,-0.08900000000000001,0.0
2.11,-0.505,0.0
2.11,-0.955,0.0
2.11,-1.3019999999999998,0.0
2.1,-1.568,0.0
2.1,-1.742,0.0
2.1,-1.663,0.0
2.1,-1.365,0.0
2.09,-0.971,0.0
2.09,-0.594,0.0
2.09,-0.174,0.0
2.09,0.11199999999999999,0.0
2.09,0.151,0.0
2.09,-0.07200000000000001,0.0
2.08,-0.515,0.0
2.08,-0.8759999999999999,0.0
2.08,-1.178,0.0
2.08,-1.371,0.0
2.08,-1.4169999999999998,0.0
2.08,-1.2109999999999999,0.0
2.08,-0.8759999999999999,0.0
2.08,-0.499,0.0
2.08,-0.2,0.0
2.08,0.075,0.0
2.08,0.135,0.0
2.08,-0.128,0.0
2.08,-0.633,0.0
2.08,-1.01,0.0
2.07,-1.375,0.0
2.07,-1.68,0.0
2.07,-1.841,0.0
2.07,-1.69,0.0
2.07,-1.368,0.0
2.07,-0.948,0.0
2.07,-0.5379999999999999,0.0
2.06,-0.14400000000000002,0.0
2.06,0.121,0.0
2.06,0.11800000000000001,0.0
2.05,-0.233,0.0
2.05,-0.669,0.0
2.05,-0.997,0.0
2.05,-1.3019999999999998,0.0
2.05,-1.516,0.0
2.05,-1.49,0.0
2.05,-1.263,0.0
2.04,-0.8170000000000001,0.0
2.04,-0.43,0.0
2.04,-0.157,0.0
2.04,0.059000000000000004,0.0
2.04,0.033,0.0
2.04,-0.364,0.0
2.04,-0.86,0.0
2.04,-1.2429999999999999,0.0
2.04,-1.6269999999999998,0.0
2.04,-1.903,0.0
2.04,-1.955,0.0
2.04,-1.716,0.0
2.04,-1.2930000000000001,0.0
2.04,-0.853,0.0
2.03,-0.433,0.0
2.03,-0.043,0.0
2.03,0.177,0.0
2.03,-0.003,0.0
2.03,-0.489,0.0
2.02,-0.932,0.0
2.03,-1.27,0.0
2.02,-1.631,0.0
2.03,-1.7719999999999998,0.0
2.02,-1.706,0.0
2.02,-1.28,0.0
2.02,-0.81,0.0
2.02,-0.44299999999999995,0.0
2.02,-0.14800000000000002,0.0
2.02,0.03,0.0
2.02,-0.151,0.0
2.02,-0.584,0.0
2.02,-1.053,0.0
2.02,-1.45,0.0
2.02,-1.834,0.0
2.02,-2.044,0.0
2.02,-1.9909999999999999,0.0
2.02,-1.693,0.0
2.02,-1.155,0.0
2.02,-0.604,0.0
2.02,-0.171,0.0
2.02,0.19,0.0
2.01,0.292,0.0
2.01,-0.026000000000000002,0.0
2.01,-0.568,0.0
2.01,-1.0070000000000001,0.0
2.01,-1.401,0.0
2.01,-1.69,0.0
2.01,-1.755,0.0
2.01,-1.5390000000000001,0.0
2.01,-1.06,0.0
2.01,-0.581,0.0
2.01,-0.203,0.0
2.01,0.128,0.0
2.0,0.24,0.0
2.0,-0.059000000000000004,0.0
2.0,-0.65,0.0
2.0,-1.129,0.0
2.0,-1.6440000000000001,0.0
2.0,-2.031,0.0
2.0,-2.116,0.0
2.0,-1.942,0.0
2.0,-1.5719999999999998,0.0
2.0,-1.0959999999999999,0.0
2.0,-0.617,0.0
2.0,-0.121,0.0
2.0,0.23,0.0
2.0,0.285,0.0
2.0,-0.141,0.0
2.0,-0.764,0.0
2.0,-1.207,0.0
1.99,-1.578,0.0
1.99,-1.85,0.0
1.99,-1.827,0.0
1.99,-1.453,0.0
1.99,-0.938,0.0
1.99,-0.486,0.0
1.99,-0.03,0.0
1.99,0.27899999999999997,0.0
1.99,0.302,0.0
1.99,-0.16399999999999998,0.0
1.99,-0.778,0.0
1.99,-1.247,0.0
1.99,-1.706,0.0
1.99,-1.9880000000000002,0.0
1.99,-2.06,0.0
1.99,-1.86,0.0
1.99,-1.4140000000000001,0.00041666675000000004
1.99,-0.892,0.00020833325
2.0,-0.466,0.0
2.0,0.046,0.0
2.0,0.233,0.00083333325
2.0,0.157,0.00020833325
2.0,-0.433,0.00020833325
2.01,-1.0070000000000001,0.0
2.01,-1.4369999999999998,0.00020833325
2.02,-1.814,0.0010416667500000002
2.04,-1.9880000000000002,0.00145833325
2.06,-1.844,0.0
2.06,-1.3980000000000001,0.0
2.06,-0.889,0.0
2.06,-0.456,0.0
2.06,-0.036000000000000004,0.0
2.05,0.2,0.0
2.05,0.049,0.0
2.05,-0.509,0.0
2.05,-1.02,0.0
2.05,-1.48,0.0
2.05,-1.906,0.0
2.05,-2.136,0.0
2.05,-2.133,0.0
2.05,-1.795,0.0
2.05,-1.27,0.0
2.04,-0.7509999999999999,0.0
2.04,-0.308,0.0
2.04,0.055999999999999994,0.0
2.04,0.141,0.0
2.04,-0.21,0.0
2.03,-0.823,0.0
2.03,-1.2990000000000002,0.0
2.03,-1.722,0.0
2.03,-2.001,0.0
2.03,-2.077,0.0
2.03,-1.864,0.0
2.03,-1.401,0.0
2.03,-0.971,0.0
2.03,-0.49200000000000005,0.0
2.03,-0.128,0.0
2.02,0.033,0.0
2.02,-0.249,0.0
2.02,-0.8370000000000001,0.0
2.02,-1.3119999999999998,0.0
2.02,-1.775,0.0
2.02,-2.1590000000000003,0.0
2.02,-2.343,0.0
2.02,-2.2569999999999997,0.0
2.02,-1.916,0.0
2.02,-1.3940000000000001,0.0
2.02,-0.853,0.0
2.01,-0.35100000000000003,0.0
2.01,-0.016,0.0
2.01,-0.036000000000000004,0.0
2.01,-0.6,0.0
2.0,-1.158,0.0
2.0,-1.581,0.0
2.0,-1.932,0.0
2.0,-2.198,0.0
2.0,-2.231,0.0
2.0,-1.916,0.0
2.0,-1.401,0.0
2.0,-0.9420000000000001,0.0
2.0,-0.528,0.0
2.0,-0.18,0.0
2.0,-0.069,0.0
1.99,-0.43,0.0
1.99,-0.9940000000000001,0.0
1.99,-1.4240000000000002,0.0
1.99,-1.818,0.0
1.99,-2.119,0.0
1.99,-2.228,0.0
1.99,-2.005,0.0
1.99,-1.5390000000000001,0.0
1.98,-1.047,0.0
1.98,-0.584,0.0
1.98,-0.157,0.0
1.98,0.079,0.0
1.98,-0.105,0.0
1.97,-0.653,0.0
1.97,-1.207,0.0
1.97,-1.604,0.0
1.98,-1.972,0.0
1.98,-2.1719999999999997,0.0
1.98,-2.103,0.0
1.98,-1.808,0.0
1.98,-1.2930000000000001,0.0
1.98,-0.85,0.0
1.98,-0.45299999999999996,0.0
1.98,-0.141,0.0
1.98,-0.115,0.0
1.98,-0.48200000000000004,0.0
1.98,-1.0070000000000001,0.0
1.97,-1.4040000000000001,0.0
1.97,-1.778,0.0
1.97,-2.041,0.0
1.97,-2.08,0.0
1.97,-1.808,0.0
1.97,-1.339,0.0
1.97,-0.856,0.0
1.97,-0.45899999999999996,0.0
1.97,-0.128,0.0
1.97,-0.013000000000000001,0.0
1.96,-0.289,0.0
1.96,-0.83,0.0
1.96,-1.2990000000000002,0.0
1.96,-1.696,0.0
1.96,-2.041,0.0
1.96,-2.175,0.0
1.96,-2.073,0.0
1.96,-1.722,0.0
1.96,-1.168,0.0
1.96,-0.715,0.0
1.96,-0.308,0.0
1.96,-0.02,0.0
1.96,0.02,0.0
1.96,-0.322,0.0
1.96,-0.843,0.0
1.96,-1.237,0.0
1.96,-1.5719999999999998,0.0
1.96,-1.821,0.0
1.96,-1.824,0.0
1.96,-1.575,0.0
1.96,-1.109,0.0
1.96,-0.679,0.0
1.96,-0.299,0.0
1.96,-0.01,0.0
1.96,0.07200000000000001,0.0
1.96,-0.272,0.0
1.96,-0.797,0.0
1.96,-1.23,0.0
1.96,-1.6269999999999998,0.0
1.96,-1.942,0.0
1.96,-2.0669999999999997,0.0
1.96,-1.982,0.0
1.96,-1.621,0.0
1.96,-1.115,0.0
1.96,-0.7020000000000001,0.0
1.96,-0.295,0.0
1.96,-0.013000000000000001,0.0
1.96,0.0,0.0
1.96,-0.374,0.0
1.96,-0.899,0.0
1.96,-1.2429999999999999,0.0
1.96,-1.598,0.0
1.96,-1.844,0.0
1.96,-1.824,0.0
1.96,-1.5219999999999998,0.0
1.96,-1.04,0.0
1.96,-0.6629999999999999,0.0
1.96,-0.335,0.0
1.96,-0.043,0.0
1.96,-0.01,0.0
1.96,-0.322,0.0
1.96,-0.764,0.0
1.96,-1.148,0.0
1.96,-1.5219999999999998,0.0
1.96,-1.86,0.0
1.96,-2.024,0.0
1.96,-1.929,0.0
1.96,-1.5719999999999998,0.0
1.96,-1.043,0.0
1.96,-0.6,0.0
1.96,-0.177,0.0
1.96,0.10800000000000001,0.0
1.96,0.121,0.0
1.96,-0.23,0.0
1.96,-0.7190000000000001,0.0
1.96,-1.102,0.0
1.96,-1.453,0.0
1.96,-1.696,0.0
1.96,-1.745,0.0
1.96,-1.5290000000000001,0.0
1.96,-1.093,0.0
1.96,-0.725,0.0
1.96,-0.4,0.0
1.96,-0.131,0.0
1.96,-0.059000000000000004,0.0
1.96,-0.27899999999999997,0.0
1.96,-0.768,0.0
1.96,-1.2109999999999999,0.0
1.96,-1.6269999999999998,0.0
1.96,-1.965,0.0
1.96,-2.126,0.0
1.96,-2.044,0.0
1.96,-1.6440000000000001,0.0
1.96,-1.1420000000000001,0.0
1.96,-0.7090000000000001,0.0
1.96,-0.289,0.0
1.96,0.02,0.0
1.96,0.10800000000000001,0.0
1.96,-0.138,0.0
1.96,-0.63,0.0
1.96,-1.0659999999999998,0.0
1.96,-1.4040000000000001,0.0
1.96,-1.6569999999999998,0.0
1.96,-1.686,0.0
1.96,-1.476,0.0
1.96,-1.063,0.0
1.96,-0.6990000000000001,0.0
1.96,-0.344,0.0
1.96,-0.02,0.0
1.96,0.14800000000000002,0.0
1.96,-0.03,0.0
1.96,-0.522,0.0
1.96,-1.0270000000000001,0.0
1.96,-1.476,0.0
1.96,-1.854,0.0
1.96,-2.044,0.0
1.96,-1.985,0.0
1.96,-1.6440000000000001,0.0
1.97,-1.115,0.0
1.97,-0.653,0.0
1.97,-0.21,0.0
1.97,0.07200000000000001,0.0
1.97,0.11199999999999999,0.0
1.97,-0.174,0.0
1.97,-0.669,0.0
1.97,-1.1059999999999999,0.0
1.97,-1.5290000000000001,0.0
1.97,-1.821,0.0
1.97,-1.932,0.0
1.97,-1.765,0.0
1.97,-1.306,0.0
1.97,-0.86,0.0
1.97,-0.43,0.0
1.97,-0.07200000000000001,0.0
1.97,0.135,0.0
1.97,0.0,0.0
1.97,-0.49200000000000005,0.0
1.97,-0.9940000000000001,0.0
1.97,-1.4240000000000002,0.0
1.97,-1.831,0.0
1.97,-2.0540000000000003,0.0
1.97,-1.969,0.0
1.97,-1.578,0.0
1.97,-1.001,0.0
1.97,-0.505,0.0
1.97,-0.092,0.0
1.97,0.262,0.0
1.97,0.469,0.0
1.97,0.256,0.0
1.97,-0.387,0.0
1.97,-0.804,0.0
1.97,-1.237,0.0
1.97,-1.608,0.0
1.97,-1.778,0.0
1.97,-1.5719999999999998,0.0
1.98,-1.148,0.0
1.98,-0.623,0.0
1.97,-0.16699999999999998,0.0
1.97,0.22,0.0
1.97,0.335,0.0
1.97,0.026000000000000002,0.0
1.97,-0.5770000000000001,0.0
1.97,-1.119,0.0
1.97,-1.594,0.0
1.97,-2.0140000000000002,0.0
1.98,-2.267,0.0
1.98,-2.2569999999999997,0.0
1.98,-1.906,0.0
1.98,-1.339,0.0
1.98,-0.768,0.0
1.98,-0.299,0.0
1.98,0.102,0.0
1.98,0.2,0.0
1.98,-0.2,0.0
1.98,-0.755,0.0
1.97,-1.234,0.0
1.98,-1.693,0.0
1.98,-2.037,0.0
1.97,-2.156,0.0
1.97,-1.952,0.0
1.97,-1.506,0.0
1.97,-0.955,0.0
1.97,-0.436,0.0
1.97,0.0,0.0
1.97,0.2,0.0
1.97,-0.098,0.0
1.97,-0.748,0.0
1.97,-1.345,0.0
1.97,-1.844,0.0
1.97,-2.274,0.0
1.97,-2.421,0.0
1.97,-2.359,0.0
1.97,-2.06,0.0
1.97,-1.5719999999999998,0.0
1.97,-1.0170000000000001,0.0
1.97,-0.45899999999999996,0.0
1.97,-0.01,0.0
1.97,0.16699999999999998,0.0
1.97,-0.233,0.0
1.96,-0.922,0.0
1.96,-1.499,0.0
1.96,-1.946,0.0
1.96,-2.215,0.0
1.96,-2.254,0.0
1.96,-1.939,0.0
1.96,-1.4240000000000002,0.0
1.96,-0.912,0.0
1.96,-0.41700000000000004,0.0
1.96,-0.052000000000000005,0.0
1.96,0.049,0.0
1.96,-0.331,0.0
1.96,-0.932,0.0
1.96,-1.45,0.0
1.96,-1.916,0.0
1.96,-2.3,0.0
1.96,-2.49,0.0
1.96,-2.349,0.0
1.96,-1.8769999999999998,0.0
1.96,-1.227,0.0
1.96,-0.6559999999999999,0.0
1.96,-0.187,0.0
1.95,0.08199999999999999,0.0
1.95,0.016,0.0
1.95,-0.522,0.0
1.95,-1.125,0.0
1.95,-1.601,0.0
1.95,-2.008,0.0
1.95,-2.283,0.0
1.95,-2.28,0.0
1.95,-1.942,0.0
1.95,-1.385,0.0
1.95,-0.879,0.0
1.95,-0.39399999999999996,0.0
1.95,-0.059000000000000004,0.0
1.95,-0.046,0.0
1.95,-0.499,0.0
1.95,-1.099,0.0
1.95,-1.594,0.0
1.95,-2.057,0.0
1.95,-2.398,0.0
1.95,-2.523,0.0
1.95,-2.3,0.0
1.95,-1.811,0.0
1.95,-1.22,0.0
1.95,-0.705,0.0
1.95,-0.272,0.0
1.95,-0.069,0.0
1.94,-0.305,0.0
1.94,-0.909,0.0
1.94,-1.47,0.0
1.94,-1.86,0.0
1.94,-2.2569999999999997,0.0
1.94,-2.457,0.0
1.94,-2.392,0.0
1.94,-1.9780000000000002,0.0
1.94,-1.3940000000000001,0.0
1.94,-0.883,0.0
1.94,-0.44299999999999995,0.0
1.94,-0.14800000000000002,0.0
1.94,-0.213,0.0
1.94,-0.735,0.0
1.94,-1.276,0.0
1.94,-1.716,0.0
1.94,-2.156,0.0
1.94,-2.448,0.0
1.94,-2.49,0.0
1.94,-2.182,0.0
1.94,-1.6569999999999998,0.0
1.94,-1.0959999999999999,0.0
1.93,-0.6,0.0
1.93,-0.19699999999999998,0.0
1.93,-0.092,0.0
1.93,-0.479,0.0
1.93,-1.089,0.0
1.93,-1.5190000000000001,0.0
1.93,-1.913,0.0
1.93,-2.241,0.0
1.93,-2.375,0.0
1.93,-2.234,0.0
1.93,-1.791,0.0
1.93,-1.23,0.0
1.93,-0.768,0.0
1.93,-0.344,0.0
1.92,-0.128,0.0
1.92,-0.276,0.0
1.92,-0.784,0.0
1.92,-1.286,0.0
1.92,-1.706,0.0
1.92,-2.057,0.0
1.92,-2.228,0.0
1.92,-2.142,0.0
1.92,-1.7519999999999998,0.0
1.92,-1.1909999999999998,0.0
1.92,-0.728,0.0
1.91,-0.266,0.0
1.91,0.055999999999999994,0.0
1.91,0.046,0.0
1.91,-0.44299999999999995,0.0
1.91,-0.955,0.0
1.91,-1.335,0.0
1.91,-1.716,0.0
1.91,-1.9780000000000002,0.0
1.91,-2.008,0.0
1.91,-1.703,0.0
1.91,-1.2109999999999999,0.0
1.91,-0.7090000000000001,0.0
1.91,-0.285,0.0
1.91,0.085,0.0
1.91,0.177,0.0
1.91,-0.157,0.0
1.91,-0.6559999999999999,0.0
1.91,-1.06,0.0
1.91,-1.444,0.0
1.91,-1.739,0.0
1.91,-1.827,0.0
1.91,-1.6340000000000001,0.0
1.91,-1.214,0.0
1.91,-0.741,0.0
1.91,-0.354,0.0
1.91,0.033,0.0
1.91,0.184,0.0
1.91,-0.049,0.0
1.91,-0.47200000000000003,0.0
1.91,-0.9420000000000001,0.0
1.91,-1.381,0.0
1.91,-1.713,0.0
1.91,-1.87,0.0
1.91,-1.929,0.0
1.92,-1.555,0.0
1.92,-1.0859999999999999,0.0
1.92,-0.715,0.0
1.92,-0.308,0.0
1.92,-0.036000000000000004,0.0
1.92,-0.043,0.0
1.92,-0.4,0.0
1.92,-0.86,0.0
1.92,-1.25,0.0
1.92,-1.594,0.0
1.92,-1.814,0.0
1.92,-1.85,0.0
1.92,-1.608,0.0
1.92,-1.234,0.0
1.92,-0.833,0.0
1.92,-0.45299999999999996,0.0
1.92,-0.184,0.0
1.92,-0.059000000000000004,0.0
1.91,-0.354,0.0
1.91,-0.8170000000000001,0.0
1.91,-1.175,0.0
1.92,-1.585,0.0
1.91,-1.814,0.0
1.91,-1.8769999999999998,0.0
1.91,-1.778,0.0
1.91,-1.4269999999999998,0.0
1.91,-1.0270000000000001,0.0
1.91,-0.6729999999999999,0.0
1.91,-0.302,0.0
1.91,-0.046,0.0
1.91,-0.01,0.0
1.91,-0.335,0.0
1.91,-0.774,0.0
1.91,-1.1320000000000001,0.0
1.91,-1.45,0.0
1.91,-1.617,0.0
1.91,-1.614,0.0
1.91,-1.329,0.0
1.91,-0.938,0.0
1.91,-0.6459999999999999,0.0
1.91,-0.299,0.0
1.91,-0.085,0.0
1.91,-0.098,0.0
1.91,-0.436,0.0
1.91,-0.843,0.0
1.91,-1.198,0.0
1.91,-1.5419999999999998,0.0
1.91,-1.7519999999999998,0.0
1.91,-1.811,0.0
1.91,-1.621,0.0
1.91,-1.2570000000000001,0.0
1.91,-0.879,0.0
1.91,-0.551,0.0
1.91,-0.233,0.0
1.91,-0.043,0.0
1.91,-0.138,0.0
1.91,-0.423,0.0
1.91,-0.81,0.0
1.91,-1.115,0.0
1.91,-1.3319999999999999,0.0
1.91,-1.4369999999999998,0.0
1.91,-1.358,0.0
1.91,-1.047,0.0
1.91,-0.7120000000000001,0.0
1.92,-0.413,0.0
1.92,-0.19399999999999998,0.0
1.91,-0.055999999999999994,0.0
1.91,-0.16699999999999998,0.0
1.91,-0.46299999999999997,0.0
1.92,-0.7809999999999999,0.0
1.92,-1.145,0.0
1.92,-1.47,0.0
1.92,-1.67,0.0
1.92,-1.709,0.0
1.92,-1.5419999999999998,0.0
1.92,-1.194,0.0
1.92,-0.84,0.0
1.92,-0.5379999999999999,0.0
1.92,-0.285,0.0
1.92,-0.141,0.0
1.92,-0.259,0.0
1.92,-0.597,0.0
1.92,-0.915,0.0
1.92,-1.178,0.0
1.92,-1.3880000000000001,0.0
1.92,-1.496,0.0
1.92,-1.4140000000000001,0.0
1.92,-1.145,0.0
1.92,-0.8170000000000001,0.0
1.92,-0.5479999999999999,0.0
1.92,-0.318,0.0
1.92,-0.171,0.0
1.92,-0.295,0.0
1.92,-0.486,0.00083333325
1.92,-0.8690000000000001,0.0
1.92,-1.1520000000000001,0.0
1.92,-1.453,0.0
1.92,-1.631,0.0
1.92,-1.64,0.0
1.92,-1.4140000000000001,0.0
1.92,-1.03,0.0
1.92,-0.722,0.0
1.92,-0.423,0.0
1.92,-0.128,0.0
1.92,0.003,0.0
1.92,-0.08199999999999999,0.0
1.92,-0.4,0.0
1.92,-0.7120000000000001,0.0
1.92,-0.968,0.0
1.92,-1.1909999999999998,0.0
1.92,-1.3019999999999998,0.0
1.92,-1.2109999999999999,0.0
1.92,-0.9279999999999999,0.0
1.92,-0.6559999999999999,0.0
1.92,-0.43,0.0
1.92,-0.207,0.0
1.92,-0.10800000000000001,0.0
1.93,-0.2,0.0
1.93,-0.47600000000000003,0.0
1.93,-0.8270000000000001,0.0
1.93,-1.178,0.0
1.93,-1.46,0.0
1.93,-1.624,0.0
1.93,-1.598,0.0
1.93,-1.358,0.0
1.93,-0.9840000000000001,0.0
1.93,-0.6729999999999999,0.0
1.93,-0.348,0.0
1.93,-0.079,0.0
